"Nº pers","% HorTbjo","Casilla selección empleado a t","Porcentaje_HTrab"
106415,100,"No",100
106427,100,"No",100
106426,100,"No",100
106424,100,"No",100
106422,100,"No",100
106420,100,"No",100
106432,45,"Sí",45
106431,50,"Sí",50
106430,100,"No",100
106429,100,"No",100
106428,100,"No",100
106438,100,"No",100
106437,100,"No",100
106436,100,"No",100
106435,100,"No",100
106434,100,"No",100
106445,100,"No",100
106443,100,"No",100
106441,100,"No",100
106440,100,"No",100
106439,100,"No",100
106452,100,"No",100
106451,100,"No",100
106450,100,"No",100
106449,67,"Sí",67
106448,100,"No",100
106458,100,"No",100
106457,100,"No",100
106455,100,"No",100
106454,100,"No",100
106453,100,"No",100
106464,100,"No",100
106463,100,"No",100
106462,50,"Sí",50
106461,100,"No",100
106460,100,"No",100
106472,66.67,"Sí",67
106471,50,"Sí",50
106470,100,"No",100
106469,100,"No",100
106468,100,"No",100
106479,100,"No",100
106478,100,"No",100
106476,100,"No",100
106475,100,"No",100
106474,100,"No",100
106484,100,"No",100
106483,50,"Sí",50
106482,100,"No",100
106481,100,"No",100
106480,100,"No",100
106493,100,"No",100
106491,100,"No",100
106489,100,"No",100
106487,100,"No",100
106485,100,"No",100
106499,100,"No",100
106498,100,"No",100
106497,100,"No",100
106495,100,"No",100
106494,100,"No",100
106508,66,"Sí",66
106507,100,"No",100
106505,100,"No",100
106503,100,"No",100
106502,50,"Sí",50
106514,100,"No",100
106513,100,"No",100
106512,100,"No",100
106511,100,"No",100
106509,100,"No",100
106520,100,"No",100
106519,100,"No",100
106517,30,"Sí",30
106516,100,"No",100
106515,100,"No",100
106525,100,"No",100
106524,75,"Sí",75
106523,100,"No",100
106522,100,"No",100
106521,100,"Sí",100
106532,30,"Sí",30
106529,100,"No",100
106528,100,"No",100
106527,100,"No",100
106526,100,"No",100
106539,100,"No",100
106538,100,"No",100
106536,100,"No",100
106535,100,"No",100
106533,100,"No",100
106544,100,"No",100
106543,100,"No",100
106542,100,"No",100
106541,100,"No",100
106540,100,"No",100
106549,100,"No",100
106548,100,"No",100
106547,100,"No",100
106546,100,"Sí",100
106545,100,"No",100
106556,100,"No",100
106553,100,"No",100
106552,100,"No",100
106551,100,"No",100
106550,100,"No",100
106564,100,"No",100
106562,100,"No",100
106560,100,"No",100
106559,100,"No",100
106558,100,"No",100
106570,100,"No",100
106569,100,"No",100
106568,100,"No",100
106567,100,"No",100
106565,100,"No",100
106576,100,"No",100
106575,100,"No",100
106574,100,"No",100
106573,100,"No",100
106571,100,"No",100
106582,100,"No",100
106581,100,"No",100
106579,100,"No",100
106578,100,"No",100
106577,50,"Sí",50
106588,100,"No",100
106587,50,"Sí",50
106586,100,"No",100
106585,100,"No",100
106584,100,"No",100
106593,100,"No",100
106592,100,"No",100
106591,65,"Sí",65
106590,100,"No",100
106589,50,"Sí",50
106598,50,"Sí",50
106597,100,"No",100
106596,100,"No",100
106595,100,"No",100
106594,100,"No",100
106603,100,"No",100
106602,50,"Sí",50
106601,100,"No",100
106600,100,"No",100
106599,100,"No",100
106610,100,"No",100
106609,100,"No",100
106608,100,"No",100
106605,40,"Sí",40
106604,100,"No",100
106615,100,"No",100
106614,100,"No",100
106613,100,"No",100
106612,100,"No",100
106611,100,"No",100
106621,100,"No",100
106620,100,"No",100
106618,100,"No",100
106617,100,"No",100
106616,100,"No",100
106629,100,"No",100
106628,100,"No",100
106624,100,"Sí",100
106623,100,"No",100
106622,100,"No",100
106635,100,"No",100
106634,100,"No",100
106633,100,"No",100
106632,100,"No",100
106631,100,"No",100
106641,100,"No",100
106640,100,"No",100
106638,60,"Sí",60
106637,50,"Sí",50
106636,100,"No",100
106648,100,"No",100
106647,100,"No",100
106645,100,"No",100
106644,100,"No",100
106642,100,"No",100
106653,100,"No",100
106652,100,"No",100
106651,100,"No",100
106650,100,"No",100
106649,90,"Sí",90
106658,100,"No",100
106657,100,"No",100
106656,100,"No",100
106655,100,"No",100
106654,100,"No",100
106665,100,"No",100
106664,100,"Sí",100
106663,100,"No",100
106662,100,"No",100
106660,50,"Sí",50
106671,100,"No",100
106670,100,"No",100
106669,100,"No",100
106667,100,"No",100
106666,66.67,"Sí",67
106676,100,"No",100
106675,100,"No",100
106674,100,"No",100
106673,100,"No",100
106672,88.89,"Sí",89
106683,100,"No",100
106681,100,"No",100
106680,100,"No",100
106678,100,"No",100
106677,100,"No",100
106690,100,"No",100
106689,100,"No",100
106686,100,"No",100
106685,100,"No",100
106684,100,"No",100
106698,100,"No",100
106697,100,"No",100
106696,100,"No",100
106694,100,"No",100
106692,90,"Sí",90
106703,100,"No",100
106702,100,"No",100
106701,50,"Sí",50
106700,100,"No",100
106699,100,"No",100
106712,100,"No",100
106711,100,"No",100
106710,100,"No",100
106705,100,"No",100
106704,100,"No",100
106718,100,"No",100
106717,100,"No",100
106715,100,"No",100
106714,100,"No",100
106713,100,"No",100
106723,100,"No",100
106722,100,"No",100
106721,100,"No",100
106720,30,"Sí",30
106719,100,"No",100
106729,100,"No",100
106727,100,"No",100
106726,100,"No",100
106725,50,"Sí",50
106724,100,"No",100
106734,100,"No",100
106733,100,"No",100
106732,75,"Sí",75
106731,100,"No",100
106730,100,"No",100
106739,100,"No",100
106738,100,"No",100
106737,100,"No",100
106736,100,"No",100
106735,100,"No",100
106744,100,"No",100
106743,100,"No",100
106742,100,"No",100
106741,100,"No",100
106740,100,"No",100
106749,100,"No",100
106748,100,"No",100
106747,100,"No",100
106746,100,"Sí",100
106745,100,"No",100
106755,100,"No",100
106754,100,"No",100
106753,100,"No",100
106752,100,"No",100
106751,100,"No",100
106762,100,"No",100
106761,100,"No",100
106760,100,"No",100
106759,100,"No",100
106758,100,"No",100
106768,100,"No",100
106766,100,"No",100
106765,100,"No",100
106764,100,"No",100
106763,100,"No",100
106775,100,"No",100
106773,100,"No",100
106771,100,"No",100
106770,75,"Sí",75
106769,100,"No",100
106780,100,"No",100
106779,100,"No",100
106778,100,"No",100
106777,100,"No",100
106776,100,"No",100
106785,50,"Sí",50
106784,100,"No",100
106783,100,"No",100
106782,100,"No",100
106781,100,"No",100
106791,100,"No",100
106789,100,"No",100
106788,100,"No",100
106787,100,"No",100
106786,100,"No",100
106797,100,"No",100
106796,100,"No",100
106794,100,"No",100
106793,100,"No",100
106792,100,"No",100
106803,100,"No",100
106802,100,"Sí",100
106801,100,"No",100
106800,50,"Sí",50
106799,100,"No",100
106808,100,"No",100
106807,100,"No",100
106806,100,"No",100
106805,100,"No",100
106804,100,"Sí",100
106814,100,"No",100
106813,100,"No",100
106812,100,"No",100
106811,100,"No",100
106809,100,"No",100
106819,100,"No",100
106818,100,"No",100
106817,100,"No",100
106816,100,"No",100
106815,50,"Sí",50
106825,50,"Sí",50
106823,100,"No",100
106822,100,"No",100
106821,100,"No",100
106820,100,"No",100
106831,100,"Sí",100
106830,100,"No",100
106829,100,"No",100
106827,100,"No",100
106826,70,"Sí",70
106837,100,"No",100
106836,100,"No",100
106835,100,"No",100
106833,100,"No",100
106832,100,"No",100
106843,100,"No",100
106842,100,"No",100
106841,100,"No",100
106840,100,"No",100
106839,100,"No",100
106849,100,"No",100
106848,100,"No",100
106846,100,"No",100
106845,100,"No",100
106844,100,"No",100
106858,100,"No",100
106856,100,"No",100
106854,90,"Sí",90
106853,100,"No",100
106850,100,"No",100
106864,100,"No",100
106862,45,"Sí",45
106861,100,"No",100
106860,100,"No",100
106859,100,"No",100
106871,100,"No",100
106870,100,"No",100
106868,100,"No",100
106867,100,"No",100
106866,100,"No",100
106879,100,"No",100
106877,100,"No",100
106874,100,"No",100
106873,100,"No",100
106872,100,"No",100
106884,100,"No",100
106883,100,"No",100
106882,100,"No",100
106881,100,"No",100
106880,100,"No",100
106889,100,"No",100
106888,100,"Sí",100
106887,100,"No",100
106886,100,"No",100
106885,100,"No",100
106894,70,"Sí",70
106893,100,"No",100
106892,100,"No",100
106891,66.67,"Sí",67
106890,50,"Sí",50
106901,100,"No",100
106900,100,"No",100
106899,100,"Sí",100
106898,100,"No",100
106896,100,"No",100
106906,100,"No",100
106905,100,"No",100
106904,100,"No",100
106903,100,"No",100
106902,100,"No",100
106912,100,"No",100
106910,100,"No",100
106909,100,"No",100
106908,100,"No",100
106907,100,"No",100
106918,100,"No",100
106916,100,"No",100
106915,100,"No",100
106914,100,"No",100
106913,80,"Sí",80
106923,100,"No",100
106922,100,"No",100
106921,100,"No",100
106920,100,"No",100
106919,100,"No",100
106928,100,"No",100
106927,100,"No",100
106926,100,"No",100
106925,100,"No",100
106924,100,"No",100
106933,100,"No",100
106932,100,"No",100
106931,100,"No",100
106930,100,"No",100
106929,100,"No",100
106939,50,"Sí",50
106937,100,"No",100
106936,100,"No",100
106935,89.6,"Sí",90
106934,100,"No",100
106946,100,"No",100
106944,100,"Sí",100
106942,100,"No",100
106941,100,"No",100
106940,100,"No",100
106951,100,"No",100
106950,100,"No",100
106949,100,"No",100
106948,100,"No",100
106947,100,"No",100
106956,100,"No",100
106955,100,"No",100
106954,100,"No",100
106953,100,"No",100
106952,100,"No",100
106961,80,"Sí",80
106960,100,"No",100
106959,100,"No",100
106958,100,"No",100
106957,100,"No",100
106967,40,"Sí",40
106966,100,"No",100
106965,100,"No",100
106963,100,"No",100
106962,100,"No",100
106973,100,"No",100
106972,50,"Sí",50
106971,33.33,"Sí",33
106969,75,"Sí",75
106968,100,"No",100
106980,100,"No",100
106978,100,"No",100
106977,100,"No",100
106975,100,"No",100
106974,100,"No",100
106985,100,"No",100
106984,100,"No",100
106983,100,"No",100
106982,100,"No",100
106981,100,"No",100
106991,100,"No",100
106990,50,"Sí",50
106989,50,"Sí",50
106988,100,"No",100
106987,100,"Sí",100
106996,50,"Sí",50
106995,100,"No",100
106994,33.33,"Sí",33
106993,100,"No",100
106992,100,"No",100
107004,100,"No",100
107002,33.33,"Sí",33
107000,100,"No",100
106999,100,"No",100
106998,100,"No",100
107011,100,"No",100
107009,100,"Sí",100
107008,100,"No",100
107007,100,"No",100
107005,100,"No",100
107018,100,"No",100
107016,100,"No",100
107015,100,"No",100
107014,100,"No",100
107013,100,"No",100
107023,100,"No",100
107022,100,"No",100
107021,100,"No",100
107020,100,"No",100
107019,100,"No",100
107030,100,"No",100
107029,100,"No",100
107028,100,"No",100
107027,100,"No",100
107024,70,"Sí",70
107035,100,"No",100
107034,100,"No",100
107033,100,"No",100
107032,100,"No",100
107031,100,"No",100
107040,100,"No",100
107039,100,"No",100
107038,100,"No",100
107037,100,"No",100
107036,100,"No",100
107045,100,"No",100
107044,100,"No",100
107043,100,"No",100
107042,100,"No",100
107041,100,"No",100
107052,100,"No",100
107051,100,"No",100
107049,100,"No",100
107048,100,"No",100
107046,100,"No",100
107057,100,"No",100
107056,100,"No",100
107055,100,"No",100
107054,100,"No",100
107053,50,"Sí",50
107062,100,"No",100
107061,100,"No",100
107060,100,"No",100
107059,100,"No",100
107058,100,"No",100
107068,100,"No",100
107066,100,"No",100
107065,100,"No",100
107064,100,"No",100
107063,100,"No",100
107073,100,"No",100
107072,50,"Sí",50
107071,100,"No",100
107070,100,"No",100
107069,100,"No",100
107079,100,"No",100
107078,100,"No",100
107077,100,"No",100
107075,100,"No",100
107074,100,"No",100
107084,100,"No",100
107083,100,"No",100
107082,100,"No",100
107081,100,"No",100
107080,100,"No",100
107090,50,"Sí",50
107089,100,"No",100
107088,100,"No",100
107087,100,"No",100
107085,100,"No",100
107095,100,"No",100
107094,100,"No",100
107093,100,"No",100
107092,100,"No",100
107091,100,"No",100
107101,100,"No",100
107100,100,"No",100
107098,100,"No",100
107097,100,"No",100
107096,100,"No",100
107107,100,"No",100
107106,100,"No",100
107105,100,"No",100
107104,100,"No",100
107102,100,"No",100
107112,100,"No",100
107111,100,"No",100
107110,100,"No",100
107109,100,"No",100
107108,100,"No",100
107120,100,"No",100
107119,100,"No",100
107118,100,"No",100
107115,100,"No",100
107114,100,"No",100
107126,100,"No",100
107125,100,"No",100
107124,100,"No",100
107122,100,"No",100
107121,100,"No",100
107132,100,"No",100
107131,100,"No",100
107130,100,"No",100
107129,100,"No",100
107127,100,"No",100
107138,100,"No",100
107137,100,"No",100
107135,100,"No",100
107134,100,"Sí",100
107133,100,"No",100
107143,100,"No",100
107142,100,"No",100
107141,100,"No",100
107140,100,"No",100
107139,100,"No",100
107150,100,"No",100
107148,100,"No",100
107146,100,"No",100
107145,100,"No",100
107144,100,"Sí",100
107156,100,"No",100
107155,100,"No",100
107154,100,"No",100
107153,100,"No",100
107151,100,"No",100
107163,100,"No",100
107161,100,"No",100
107160,100,"No",100
107159,100,"No",100
107158,100,"No",100
107168,100,"No",100
107167,100,"No",100
107166,100,"No",100
107165,100,"No",100
107164,100,"No",100
107173,100,"No",100
107172,100,"No",100
107171,100,"No",100
107170,100,"No",100
107169,100,"No",100
107178,100,"No",100
107177,100,"No",100
107176,50,"Sí",50
107175,100,"No",100
107174,100,"No",100
107183,100,"No",100
107182,100,"No",100
107181,100,"No",100
107180,100,"No",100
107179,100,"No",100
107189,100,"No",100
107188,100,"No",100
107187,100,"No",100
107186,100,"No",100
107185,100,"No",100
107196,100,"No",100
107194,100,"No",100
107193,100,"No",100
107192,100,"No",100
107190,100,"No",100
107201,100,"No",100
107200,100,"No",100
107199,75,"Sí",75
107198,100,"No",100
107197,70,"Sí",70
107206,100,"No",100
107205,100,"No",100
107204,100,"No",100
107203,100,"No",100
107202,100,"No",100
107211,100,"No",100
107210,100,"No",100
107209,100,"No",100
107208,100,"No",100
107207,100,"No",100
107216,100,"No",100
107215,100,"No",100
107214,100,"Sí",100
107213,100,"No",100
107212,100,"No",100
107221,100,"No",100
107220,100,"No",100
107219,100,"No",100
107218,100,"No",100
107217,100,"No",100
107227,100,"No",100
107226,100,"No",100
107225,100,"No",100
107224,100,"No",100
107222,100,"No",100
107235,100,"No",100
107234,100,"No",100
107233,100,"No",100
107230,100,"No",100
107229,100,"No",100
107241,100,"No",100
107240,100,"No",100
107239,100,"No",100
107238,100,"No",100
107236,100,"No",100
107247,50,"Sí",50
107246,100,"No",100
107245,100,"No",100
107244,100,"No",100
107243,100,"No",100
107254,100,"No",100
107253,100,"No",100
107251,100,"No",100
107250,100,"No",100
107249,100,"No",100
107259,100,"No",100
107258,100,"No",100
107257,100,"No",100
107256,100,"No",100
107255,100,"No",100
107265,100,"No",100
107264,100,"No",100
107263,100,"No",100
107261,100,"No",100
107260,100,"No",100
107273,100,"No",100
107271,100,"No",100
107270,100,"No",100
107269,100,"No",100
107267,100,"No",100
107279,100,"No",100
107278,100,"No",100
107277,100,"No",100
107276,100,"No",100
107275,100,"No",100
107285,100,"No",100
107284,100,"No",100
107283,100,"No",100
107282,100,"No",100
107280,100,"No",100
107292,100,"No",100
107291,100,"No",100
107290,100,"No",100
107287,100,"No",100
107286,100,"No",100
107299,100,"No",100
107296,100,"Sí",100
107295,100,"No",100
107294,100,"No",100
107293,100,"No",100
107308,100,"No",100
107307,100,"No",100
107305,100,"No",100
107302,100,"No",100
107300,100,"No",100
107314,100,"No",100
107313,75,"Sí",75
107311,100,"No",100
107310,100,"No",100
107309,100,"No",100
107319,100,"No",100
107318,100,"No",100
107317,100,"No",100
107316,100,"No",100
107315,100,"No",100
107326,100,"No",100
107325,100,"No",100
107324,100,"Sí",100
107322,50,"Sí",50
107320,100,"No",100
107331,60,"Sí",60
107330,100,"No",100
107329,100,"No",100
107328,100,"No",100
107327,100,"No",100
107338,100,"No",100
107336,100,"No",100
107334,50,"Sí",50
107333,100,"No",100
107332,100,"No",100
107343,100,"No",100
107342,100,"No",100
107341,50,"Sí",50
107340,100,"No",100
107339,100,"No",100
107348,50,"Sí",50
107347,100,"No",100
107346,66.67,"Sí",67
107345,100,"No",100
107344,100,"No",100
107355,100,"No",100
107353,100,"No",100
107352,100,"No",100
107351,100,"No",100
107350,100,"No",100
107360,100,"Sí",100
107359,100,"No",100
107358,100,"No",100
107357,100,"No",100
107356,100,"No",100
107366,100,"No",100
107365,100,"No",100
107364,100,"No",100
107363,60,"Sí",60
107361,100,"No",100
107373,100,"No",100
107372,100,"No",100
107370,100,"No",100
107368,100,"No",100
107367,100,"Sí",100
107378,100,"No",100
107377,100,"No",100
107376,65,"Sí",65
107375,100,"No",100
107374,100,"No",100
107384,100,"No",100
107383,100,"No",100
107382,100,"No",100
107381,100,"No",100
107380,100,"No",100
107391,100,"No",100
107390,100,"No",100
107388,100,"No",100
107387,100,"No",100
107385,50,"Sí",50
107403,100,"No",100
107401,100,"No",100
107398,100,"No",100
107397,100,"No",100
107393,100,"No",100
107409,100,"No",100
107407,100,"No",100
107406,100,"No",100
107405,100,"No",100
107404,100,"No",100
107415,100,"No",100
107413,66.67,"Sí",67
107412,100,"No",100
107411,100,"No",100
107410,100,"No",100
107420,100,"No",100
107419,100,"No",100
107418,75,"Sí",75
107417,50,"Sí",50
107416,100,"No",100
107429,100,"No",100
107427,100,"No",100
107426,100,"No",100
107425,100,"No",100
107421,100,"No",100
107438,100,"No",100
107437,100,"No",100
107436,100,"No",100
107431,80,"Sí",80
107430,100,"No",100
107446,100,"No",100
107445,100,"No",100
107443,100,"No",100
107441,100,"No",100
107439,100,"No",100
107451,100,"No",100
107450,100,"Sí",100
107449,100,"No",100
107448,100,"No",100
107447,100,"No",100
107458,100,"Sí",100
107456,100,"No",100
107455,100,"No",100
107454,100,"No",100
107453,100,"No",100
107465,100,"No",100
107464,100,"No",100
107462,100,"No",100
107461,70,"Sí",70
107460,100,"No",100
107470,100,"No",100
107469,100,"No",100
107468,100,"No",100
107467,100,"No",100
107466,100,"No",100
107482,100,"No",100
107477,100,"No",100
107476,100,"No",100
107472,100,"No",100
107471,62,"Sí",62
107489,100,"No",100
107486,66.67,"Sí",67
107485,50,"Sí",50
107484,50,"Sí",50
107483,100,"No",100
107494,50,"Sí",50
107493,100,"No",100
107492,100,"No",100
107491,100,"No",100
107490,66.67,"Sí",67
107499,100,"No",100
107498,100,"No",100
107497,66.67,"Sí",67
107496,100,"No",100
